pm25(t-24),pm10(t-24),so2(t-24),co(t-24),o3(t-24),no2(t-24),stasiun_0(t-24),stasiun_DKI1 (Bunderan HI)(t-24),stasiun_DKI2 (Kelapa Gading)(t-24),stasiun_DKI3 (Jagakarsa)(t-24),stasiun_DKI4 (Lubang Buaya)(t-24),stasiun_DKI5 (Kebon Jeruk)(t-24),pm25(t-23),pm10(t-23),so2(t-23),co(t-23),o3(t-23),no2(t-23),stasiun_0(t-23),stasiun_DKI1 (Bunderan HI)(t-23),stasiun_DKI2 (Kelapa Gading)(t-23),stasiun_DKI3 (Jagakarsa)(t-23),stasiun_DKI4 (Lubang Buaya)(t-23),stasiun_DKI5 (Kebon Jeruk)(t-23),pm25(t-22),pm10(t-22),so2(t-22),co(t-22),o3(t-22),no2(t-22),stasiun_0(t-22),stasiun_DKI1 (Bunderan HI)(t-22),stasiun_DKI2 (Kelapa Gading)(t-22),stasiun_DKI3 (Jagakarsa)(t-22),stasiun_DKI4 (Lubang Buaya)(t-22),stasiun_DKI5 (Kebon Jeruk)(t-22),pm25(t-21),pm10(t-21),so2(t-21),co(t-21),o3(t-21),no2(t-21),stasiun_0(t-21),stasiun_DKI1 (Bunderan HI)(t-21),stasiun_DKI2 (Kelapa Gading)(t-21),stasiun_DKI3 (Jagakarsa)(t-21),stasiun_DKI4 (Lubang Buaya)(t-21),stasiun_DKI5 (Kebon Jeruk)(t-21),pm25(t-20),pm10(t-20),so2(t-20),co(t-20),o3(t-20),no2(t-20),stasiun_0(t-20),stasiun_DKI1 (Bunderan HI)(t-20),stasiun_DKI2 (Kelapa Gading)(t-20),stasiun_DKI3 (Jagakarsa)(t-20),stasiun_DKI4 (Lubang Buaya)(t-20),stasiun_DKI5 (Kebon Jeruk)(t-20),pm25(t-19),pm10(t-19),so2(t-19),co(t-19),o3(t-19),no2(t-19),stasiun_0(t-19),stasiun_DKI1 (Bunderan HI)(t-19),stasiun_DKI2 (Kelapa Gading)(t-19),stasiun_DKI3 (Jagakarsa)(t-19),stasiun_DKI4 (Lubang Buaya)(t-19),stasiun_DKI5 (Kebon Jeruk)(t-19),pm25(t-18),pm10(t-18),so2(t-18),co(t-18),o3(t-18),no2(t-18),stasiun_0(t-18),stasiun_DKI1 (Bunderan HI)(t-18),stasiun_DKI2 (Kelapa Gading)(t-18),stasiun_DKI3 (Jagakarsa)(t-18),stasiun_DKI4 (Lubang Buaya)(t-18),stasiun_DKI5 (Kebon Jeruk)(t-18),pm25(t-17),pm10(t-17),so2(t-17),co(t-17),o3(t-17),no2(t-17),stasiun_0(t-17),stasiun_DKI1 (Bunderan HI)(t-17),stasiun_DKI2 (Kelapa Gading)(t-17),stasiun_DKI3 (Jagakarsa)(t-17),stasiun_DKI4 (Lubang Buaya)(t-17),stasiun_DKI5 (Kebon Jeruk)(t-17),pm25(t-16),pm10(t-16),so2(t-16),co(t-16),o3(t-16),no2(t-16),stasiun_0(t-16),stasiun_DKI1 (Bunderan HI)(t-16),stasiun_DKI2 (Kelapa Gading)(t-16),stasiun_DKI3 (Jagakarsa)(t-16),stasiun_DKI4 (Lubang Buaya)(t-16),stasiun_DKI5 (Kebon Jeruk)(t-16),pm25(t-15),pm10(t-15),so2(t-15),co(t-15),o3(t-15),no2(t-15),stasiun_0(t-15),stasiun_DKI1 (Bunderan HI)(t-15),stasiun_DKI2 (Kelapa Gading)(t-15),stasiun_DKI3 (Jagakarsa)(t-15),stasiun_DKI4 (Lubang Buaya)(t-15),stasiun_DKI5 (Kebon Jeruk)(t-15),pm25(t-14),pm10(t-14),so2(t-14),co(t-14),o3(t-14),no2(t-14),stasiun_0(t-14),stasiun_DKI1 (Bunderan HI)(t-14),stasiun_DKI2 (Kelapa Gading)(t-14),stasiun_DKI3 (Jagakarsa)(t-14),stasiun_DKI4 (Lubang Buaya)(t-14),stasiun_DKI5 (Kebon Jeruk)(t-14),pm25(t-13),pm10(t-13),so2(t-13),co(t-13),o3(t-13),no2(t-13),stasiun_0(t-13),stasiun_DKI1 (Bunderan HI)(t-13),stasiun_DKI2 (Kelapa Gading)(t-13),stasiun_DKI3 (Jagakarsa)(t-13),stasiun_DKI4 (Lubang Buaya)(t-13),stasiun_DKI5 (Kebon Jeruk)(t-13),pm25(t-12),pm10(t-12),so2(t-12),co(t-12),o3(t-12),no2(t-12),stasiun_0(t-12),stasiun_DKI1 (Bunderan HI)(t-12),stasiun_DKI2 (Kelapa Gading)(t-12),stasiun_DKI3 (Jagakarsa)(t-12),stasiun_DKI4 (Lubang Buaya)(t-12),stasiun_DKI5 (Kebon Jeruk)(t-12),pm25(t-11),pm10(t-11),so2(t-11),co(t-11),o3(t-11),no2(t-11),stasiun_0(t-11),stasiun_DKI1 (Bunderan HI)(t-11),stasiun_DKI2 (Kelapa Gading)(t-11),stasiun_DKI3 (Jagakarsa)(t-11),stasiun_DKI4 (Lubang Buaya)(t-11),stasiun_DKI5 (Kebon Jeruk)(t-11),pm25(t-10),pm10(t-10),so2(t-10),co(t-10),o3(t-10),no2(t-10),stasiun_0(t-10),stasiun_DKI1 (Bunderan HI)(t-10),stasiun_DKI2 (Kelapa Gading)(t-10),stasiun_DKI3 (Jagakarsa)(t-10),stasiun_DKI4 (Lubang Buaya)(t-10),stasiun_DKI5 (Kebon Jeruk)(t-10),pm25(t-9),pm10(t-9),so2(t-9),co(t-9),o3(t-9),no2(t-9),stasiun_0(t-9),stasiun_DKI1 (Bunderan HI)(t-9),stasiun_DKI2 (Kelapa Gading)(t-9),stasiun_DKI3 (Jagakarsa)(t-9),stasiun_DKI4 (Lubang Buaya)(t-9),stasiun_DKI5 (Kebon Jeruk)(t-9),pm25(t-8),pm10(t-8),so2(t-8),co(t-8),o3(t-8),no2(t-8),stasiun_0(t-8),stasiun_DKI1 (Bunderan HI)(t-8),stasiun_DKI2 (Kelapa Gading)(t-8),stasiun_DKI3 (Jagakarsa)(t-8),stasiun_DKI4 (Lubang Buaya)(t-8),stasiun_DKI5 (Kebon Jeruk)(t-8),pm25(t-7),pm10(t-7),so2(t-7),co(t-7),o3(t-7),no2(t-7),stasiun_0(t-7),stasiun_DKI1 (Bunderan HI)(t-7),stasiun_DKI2 (Kelapa Gading)(t-7),stasiun_DKI3 (Jagakarsa)(t-7),stasiun_DKI4 (Lubang Buaya)(t-7),stasiun_DKI5 (Kebon Jeruk)(t-7),pm25(t-6),pm10(t-6),so2(t-6),co(t-6),o3(t-6),no2(t-6),stasiun_0(t-6),stasiun_DKI1 (Bunderan HI)(t-6),stasiun_DKI2 (Kelapa Gading)(t-6),stasiun_DKI3 (Jagakarsa)(t-6),stasiun_DKI4 (Lubang Buaya)(t-6),stasiun_DKI5 (Kebon Jeruk)(t-6),pm25(t-5),pm10(t-5),so2(t-5),co(t-5),o3(t-5),no2(t-5),stasiun_0(t-5),stasiun_DKI1 (Bunderan HI)(t-5),stasiun_DKI2 (Kelapa Gading)(t-5),stasiun_DKI3 (Jagakarsa)(t-5),stasiun_DKI4 (Lubang Buaya)(t-5),stasiun_DKI5 (Kebon Jeruk)(t-5),pm25(t-4),pm10(t-4),so2(t-4),co(t-4),o3(t-4),no2(t-4),stasiun_0(t-4),stasiun_DKI1 (Bunderan HI)(t-4),stasiun_DKI2 (Kelapa Gading)(t-4),stasiun_DKI3 (Jagakarsa)(t-4),stasiun_DKI4 (Lubang Buaya)(t-4),stasiun_DKI5 (Kebon Jeruk)(t-4),pm25(t-3),pm10(t-3),so2(t-3),co(t-3),o3(t-3),no2(t-3),stasiun_0(t-3),stasiun_DKI1 (Bunderan HI)(t-3),stasiun_DKI2 (Kelapa Gading)(t-3),stasiun_DKI3 (Jagakarsa)(t-3),stasiun_DKI4 (Lubang Buaya)(t-3),stasiun_DKI5 (Kebon Jeruk)(t-3),pm25(t-2),pm10(t-2),so2(t-2),co(t-2),o3(t-2),no2(t-2),stasiun_0(t-2),stasiun_DKI1 (Bunderan HI)(t-2),stasiun_DKI2 (Kelapa Gading)(t-2),stasiun_DKI3 (Jagakarsa)(t-2),stasiun_DKI4 (Lubang Buaya)(t-2),stasiun_DKI5 (Kebon Jeruk)(t-2),pm25(t-1),pm10(t-1),so2(t-1),co(t-1),o3(t-1),no2(t-1),stasiun_0(t-1),stasiun_DKI1 (Bunderan HI)(t-1),stasiun_DKI2 (Kelapa Gading)(t-1),stasiun_DKI3 (Jagakarsa)(t-1),stasiun_DKI4 (Lubang Buaya)(t-1),stasiun_DKI5 (Kebon Jeruk)(t-1),pm25(t)
93.0,59.0,41.0,9.0,37.0,24.0,False,False,False,False,True,False,105.0,73.0,43.0,12.0,36.5,22.0,False,False,False,True,False,False,100.0,63.0,41.0,14.0,36.0,21.0,False,False,False,False,True,False,93.0,68.0,57.0,16.0,61.0,32.0,False,False,True,False,False,False,100.0,62.0,43.0,7.0,41.0,17.0,False,False,False,False,True,False,93.0,57.0,41.0,11.0,36.0,23.0,False,False,False,False,True,False,95.0,63.0,45.0,11.0,26.0,19.0,False,False,False,True,False,False,86.0,50.0,41.0,9.0,37.0,21.0,False,False,False,False,True,False,103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0
105.0,73.0,43.0,12.0,36.5,22.0,False,False,False,True,False,False,100.0,63.0,41.0,14.0,36.0,21.0,False,False,False,False,True,False,93.0,68.0,57.0,16.0,61.0,32.0,False,False,True,False,False,False,100.0,62.0,43.0,7.0,41.0,17.0,False,False,False,False,True,False,93.0,57.0,41.0,11.0,36.0,23.0,False,False,False,False,True,False,95.0,63.0,45.0,11.0,26.0,19.0,False,False,False,True,False,False,86.0,50.0,41.0,9.0,37.0,21.0,False,False,False,False,True,False,103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0
100.0,63.0,41.0,14.0,36.0,21.0,False,False,False,False,True,False,93.0,68.0,57.0,16.0,61.0,32.0,False,False,True,False,False,False,100.0,62.0,43.0,7.0,41.0,17.0,False,False,False,False,True,False,93.0,57.0,41.0,11.0,36.0,23.0,False,False,False,False,True,False,95.0,63.0,45.0,11.0,26.0,19.0,False,False,False,True,False,False,86.0,50.0,41.0,9.0,37.0,21.0,False,False,False,False,True,False,103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0
93.0,68.0,57.0,16.0,61.0,32.0,False,False,True,False,False,False,100.0,62.0,43.0,7.0,41.0,17.0,False,False,False,False,True,False,93.0,57.0,41.0,11.0,36.0,23.0,False,False,False,False,True,False,95.0,63.0,45.0,11.0,26.0,19.0,False,False,False,True,False,False,86.0,50.0,41.0,9.0,37.0,21.0,False,False,False,False,True,False,103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0,67.0,36.0,10.0,26.0,18.0,False,False,False,False,True,False,134.0
100.0,62.0,43.0,7.0,41.0,17.0,False,False,False,False,True,False,93.0,57.0,41.0,11.0,36.0,23.0,False,False,False,False,True,False,95.0,63.0,45.0,11.0,26.0,19.0,False,False,False,True,False,False,86.0,50.0,41.0,9.0,37.0,21.0,False,False,False,False,True,False,103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0,67.0,36.0,10.0,26.0,18.0,False,False,False,False,True,False,134.0,72.0,34.0,18.0,29.0,22.0,False,False,False,False,True,False,117.0
93.0,57.0,41.0,11.0,36.0,23.0,False,False,False,False,True,False,95.0,63.0,45.0,11.0,26.0,19.0,False,False,False,True,False,False,86.0,50.0,41.0,9.0,37.0,21.0,False,False,False,False,True,False,103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0,67.0,36.0,10.0,26.0,18.0,False,False,False,False,True,False,134.0,72.0,34.0,18.0,29.0,22.0,False,False,False,False,True,False,117.0,60.0,36.0,18.0,30.0,22.0,False,False,False,False,True,False,128.0
95.0,63.0,45.0,11.0,26.0,19.0,False,False,False,True,False,False,86.0,50.0,41.0,9.0,37.0,21.0,False,False,False,False,True,False,103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0,67.0,36.0,10.0,26.0,18.0,False,False,False,False,True,False,134.0,72.0,34.0,18.0,29.0,22.0,False,False,False,False,True,False,117.0,60.0,36.0,18.0,30.0,22.0,False,False,False,False,True,False,128.0,72.0,35.0,24.0,21.0,50.0,False,False,False,False,False,True,125.0
86.0,50.0,41.0,9.0,37.0,21.0,False,False,False,False,True,False,103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0,67.0,36.0,10.0,26.0,18.0,False,False,False,False,True,False,134.0,72.0,34.0,18.0,29.0,22.0,False,False,False,False,True,False,117.0,60.0,36.0,18.0,30.0,22.0,False,False,False,False,True,False,128.0,72.0,35.0,24.0,21.0,50.0,False,False,False,False,False,True,125.0,65.0,36.0,14.0,21.0,29.0,False,False,False,False,True,False,114.0
103.0,62.0,44.0,9.0,30.0,29.0,False,False,False,False,True,False,108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0,67.0,36.0,10.0,26.0,18.0,False,False,False,False,True,False,134.0,72.0,34.0,18.0,29.0,22.0,False,False,False,False,True,False,117.0,60.0,36.0,18.0,30.0,22.0,False,False,False,False,True,False,128.0,72.0,35.0,24.0,21.0,50.0,False,False,False,False,False,True,125.0,65.0,36.0,14.0,21.0,29.0,False,False,False,False,True,False,114.0,62.0,37.0,13.0,23.0,27.0,False,False,False,False,True,False,108.0
108.0,68.0,43.0,9.0,27.0,28.0,False,False,False,False,True,False,108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0,67.0,36.0,10.0,26.0,18.0,False,False,False,False,True,False,134.0,72.0,34.0,18.0,29.0,22.0,False,False,False,False,True,False,117.0,60.0,36.0,18.0,30.0,22.0,False,False,False,False,True,False,128.0,72.0,35.0,24.0,21.0,50.0,False,False,False,False,False,True,125.0,65.0,36.0,14.0,21.0,29.0,False,False,False,False,True,False,114.0,62.0,37.0,13.0,23.0,27.0,False,False,False,False,True,False,108.0,59.0,40.0,10.0,18.0,23.0,False,False,False,False,True,False,141.0
108.0,68.0,37.0,9.0,32.0,28.0,False,False,False,False,True,False,99.0,64.0,32.0,9.0,35.0,26.0,False,False,False,False,True,False,93.0,55.0,27.0,13.0,30.0,24.0,False,False,False,False,True,False,80.0,49.0,36.0,12.0,32.0,23.0,False,False,False,False,True,False,103.0,63.0,35.0,13.0,28.0,21.0,False,False,False,False,True,False,114.0,73.0,52.0,9.0,24.0,21.0,False,False,False,True,False,False,97.0,58.0,28.0,25.0,9.0,55.0,False,False,False,False,False,True,102.0,64.0,35.0,28.0,20.0,28.0,False,False,False,False,True,False,102.0,67.0,38.0,19.0,18.0,24.0,False,False,False,False,True,False,102.0,56.0,31.0,19.0,15.0,31.0,False,False,False,False,True,False,140.0,74.0,36.0,22.0,20.0,26.0,False,False,False,False,True,False,90.0,51.0,29.0,14.0,19.0,21.0,False,False,False,False,True,False,84.0,47.0,33.0,16.0,21.0,22.0,False,False,False,False,True,False,107.0,58.0,38.0,14.0,23.0,25.0,False,False,False,False,True,False,119.0,66.0,37.0,15.0,16.0,27.0,False,False,False,False,True,False,147.0,82.0,39.0,18.0,20.0,24.0,False,False,False,False,True,False,118.0,67.0,36.0,10.0,26.0,18.0,False,False,False,False,True,False,134.0,72.0,34.0,18.0,29.0,22.0,False,False,False,False,True,False,117.0,60.0,36.0,18.0,30.0,22.0,False,False,False,False,True,False,128.0,72.0,35.0,24.0,21.0,50.0,False,False,False,False,False,True,125.0,65.0,36.0,14.0,21.0,29.0,False,False,False,False,True,False,114.0,62.0,37.0,13.0,23.0,27.0,False,False,False,False,True,False,108.0,59.0,40.0,10.0,18.0,23.0,False,False,False,False,True,False,141.0,72.0,37.0,13.0,25.0,20.0,False,False,False,False,True,False,161.0
